Index,k,QQ,x_b,t,phi_x,F,errF,F1,F2,ReH,ReE,ReHTilde
11, 5.75, 2.17174,0.42099,-0.308573,69.7176,0.0286949,0.0024837,0.543877,0.776237,0.543877,0.776237,0.743344
12, 5.75, 2.17174,0.42099,-0.308573,78.5063,0.0298456,0.0037036,0.543877,0.776237,0.543877,0.776237,0.743344
13, 5.75, 2.17174,0.42099,-0.308573,81.7431,0.0246339,0.0025751,0.543877,0.776237,0.543877,0.776237,0.743344
14, 5.75, 2.17174,0.42099,-0.308573,82.7425,0.0283793,0.00222142,0.543877,0.776237,0.543877,0.776237,0.743344
15, 5.75, 2.17174,0.42099,-0.308573,96.3889,0.0244616,0.00254263,0.543877,0.776237,0.543877,0.776237,0.743344
16, 5.75, 2.17174,0.42099,-0.308573,103.808,0.0272063,0.00306248,0.543877,0.776237,0.543877,0.776237,0.743344
17, 5.75, 2.17174,0.42099,-0.308573,106.1,0.0230651,0.00150314,0.543877,0.776237,0.543877,0.776237,0.743344
18, 5.75, 2.17174,0.42099,-0.308573,117.655,0.0277046,0.00414484,0.543877,0.776237,0.543877,0.776237,0.743344
19, 5.75, 2.17174,0.42099,-0.308573,117.118,0.0228278,0.0021362,0.543877,0.776237,0.543877,0.776237,0.743344
20, 5.75, 2.17174,0.42099,-0.308573,119.827,0.0266671,0.00291837,0.543877,0.776237,0.543877,0.776237,0.743344
21, 5.75, 2.17174,0.42099,-0.308573,132.553,0.0243933,0.0014963,0.543877,0.776237,0.543877,0.776237,0.743344
22, 5.75, 2.17174,0.42099,-0.308573,137.173,0.0237825,0.00202474,0.543877,0.776237,0.543877,0.776237,0.743344
23, 5.75, 2.17174,0.42099,-0.308573,146.764,0.0278054,0.00383674,0.543877,0.776237,0.543877,0.776237,0.743344
24, 5.75, 2.17174,0.42099,-0.308573,150.351,0.025396,0.00335663,0.543877,0.776237,0.543877,0.776237,0.743344
25, 5.75, 2.17174,0.42099,-0.308573,159.159,0.0199137,0.00241634,0.543877,0.776237,0.543877,0.776237,0.743344
26, 5.75, 2.17174,0.42099,-0.308573,165.806,0.0222092,0.00314543,0.543877,0.776237,0.543877,0.776237,0.743344
27, 5.75, 2.17174,0.42099,-0.308573,167.791,0.0238655,0.00247535,0.543877,0.776237,0.543877,0.776237,0.743344
28, 5.75, 2.17174,0.42099,-0.308573,169.821,0.0265088,0.00430888,0.543877,0.776237,0.543877,0.776237,0.743344
29, 5.75, 2.17174,0.42099,-0.308573,178.897,0.0232238,0.00117234,0.543877,0.776237,0.543877,0.776237,0.743344
30, 5.75, 2.17174,0.42099,-0.308573,185.712,0.0266846,0.00359495,0.543877,0.776237,0.543877,0.776237,0.743344
31, 5.75, 2.17174,0.42099,-0.308573,188.409,0.0221651,0.00263501,0.543877,0.776237,0.543877,0.776237,0.743344
32, 5.75, 2.17174,0.42099,-0.308573,194.55,0.0231088,0.00176605,0.543877,0.776237,0.543877,0.776237,0.743344
33, 5.75, 2.17174,0.42099,-0.308573,204.764,0.0248439,0.00145668,0.543877,0.776237,0.543877,0.776237,0.743344
34, 5.75, 2.17174,0.42099,-0.308573,207.254,0.0229726,0.00201271,0.543877,0.776237,0.543877,0.776237,0.743344
35, 5.75, 2.17174,0.42099,-0.308573,213.035,0.0211827,0.00211146,0.543877,0.776237,0.543877,0.776237,0.743344
36, 5.75, 2.17174,0.42099,-0.308573,215.921,0.0225959,0.0012484,0.543877,0.776237,0.543877,0.776237,0.743344
37, 5.75, 2.17174,0.42099,-0.308573,230.947,0.0273303,0.0018639,0.543877,0.776237,0.543877,0.776237,0.743344
38, 5.75, 2.17174,0.42099,-0.308573,234.488,0.0287982,0.00290628,0.543877,0.776237,0.543877,0.776237,0.743344
39, 5.75, 2.17174,0.42099,-0.308573,239.41,0.0258143,0.00187117,0.543877,0.776237,0.543877,0.776237,0.743344
40, 5.75, 2.17174,0.42099,-0.308573,244.702,0.0179979,0.000427711,0.543877,0.776237,0.543877,0.776237,0.743344
41, 5.75, 2.17174,0.42099,-0.308573,251.622,0.0249214,0.00405879,0.543877,0.776237,0.543877,0.776237,0.743344
42, 5.75, 2.17174,0.42099,-0.308573,256.574,0.0221616,0.00231731,0.543877,0.776237,0.543877,0.776237,0.743344
43, 5.75, 2.17174,0.42099,-0.308573,264.978,0.026455,0.00255777,0.543877,0.776237,0.543877,0.776237,0.743344
44, 5.75, 2.17174,0.42099,-0.308573,267.343,0.0265086,0.00465225,0.543877,0.776237,0.543877,0.776237,0.743344
45, 5.75, 2.17174,0.42099,-0.308573,275.51,0.0249461,0.00255793,0.543877,0.776237,0.543877,0.776237,0.743344
46, 5.75, 2.17174,0.42099,-0.308573,278.129,0.0244215,0.00339921,0.543877,0.776237,0.543877,0.776237,0.743344
47, 5.75, 2.17174,0.42099,-0.308573,293.407,0.0300638,0.00464834,0.543877,0.776237,0.543877,0.776237,0.743344
48, 5.75, 2.17174,0.42099,-0.308573,291.065,0.0319757,0.00231827,0.543877,0.776237,0.543877,0.776237,0.743344
49, 5.75, 2.17174,0.42099,-0.308573,296.168,0.026436,0.002575,0.543877,0.776237,0.543877,0.776237,0.743344
50, 5.75, 2.17174,0.42099,-0.308573,306.409,0.0314331,0.00231748,0.543877,0.776237,0.543877,0.776237,0.743344
51, 5.75, 2.17174,0.42099,-0.308573,312.169,0.029216,0.00238936,0.543877,0.776237,0.543877,0.776237,0.743344
52, 5.75, 2.17174,0.42099,-0.308573,314.453,0.0299051,0.00378897,0.543877,0.776237,0.543877,0.776237,0.743344
53, 5.75, 2.17174,0.42099,-0.308573,318.241,0.0351082,0.0035986,0.543877,0.776237,0.543877,0.776237,0.743344
54, 5.75, 2.17174,0.42099,-0.308573,323.095,0.032696,0.0040239,0.543877,0.776237,0.543877,0.776237,0.743344
55, 5.75, 2.17174,0.42099,-0.308573,326.975,0.031428,0.00370305,0.543877,0.776237,0.543877,0.776237,0.743344
56, 5.75, 2.17174,0.42099,-0.308573,343.407,0.0358081,0.00419347,0.543877,0.776237,0.543877,0.776237,0.743344
57, 5.75, 2.17174,0.42099,-0.308573,352.954,0.033054,0.00364125,0.543877,0.776237,0.543877,0.776237,0.743344
58, 5.75, 2.17174,0.42099,-0.308573,353.972,0.0361643,0.00391035,0.543877,0.776237,0.543877,0.776237,0.743344
59, 5.75, 2.17174,0.42099,-0.308573,358.404,0.0408248,0.00364516,0.543877,0.776237,0.543877,0.776237,0.743344
0, 5.75, 2.15389,0.312747,-0.274881,7.31769,0.23875,0.0248719,0.543877,0.776237,0.543877,0.776237,0.743344
1, 5.75, 2.15389,0.312747,-0.274881,11.5048,0.234674,0.0256757,0.543877,0.776237,0.543877,0.776237,0.743344
2, 5.75, 2.15389,0.312747,-0.274881,9.96532,0.205698,0.0219662,0.543877,0.776237,0.543877,0.776237,0.743344
3, 5.75, 2.15389,0.312747,-0.274881,29.767,0.153133,0.0163524,0.543877,0.776237,0.543877,0.776237,0.743344
4, 5.75, 2.15389,0.312747,-0.274881,29.3988,0.178517,0.0175324,0.543877,0.776237,0.543877,0.776237,0.743344
5, 5.75, 2.15389,0.312747,-0.274881,36.9729,0.150074,0.0172674,0.543877,0.776237,0.543877,0.776237,0.743344
6, 5.75, 2.15389,0.312747,-0.274881,42.0425,0.142623,0.0165865,0.543877,0.776237,0.543877,0.776237,0.743344
7, 5.75, 2.15389,0.312747,-0.274881,42.9434,0.134571,0.0152156,0.543877,0.776237,0.543877,0.776237,0.743344
8, 5.75, 2.15389,0.312747,-0.274881,56.1852,0.109584,0.0117607,0.543877,0.776237,0.543877,0.776237,0.743344
9, 5.75, 2.15389,0.312747,-0.274881,63.0454,0.0904281,0.0124204,0.543877,0.776237,0.543877,0.776237,0.743344
10, 5.75, 2.15389,0.312747,-0.274881,66.3217,0.0932022,0.010201,0.543877,0.776237,0.543877,0.776237,0.743344
11, 5.75, 2.15389,0.312747,-0.274881,71.102,0.0718069,0.00684237,0.543877,0.776237,0.543877,0.776237,0.743344
12, 5.75, 2.15389,0.312747,-0.274881,75.197,0.0672036,0.00731392,0.543877,0.776237,0.543877,0.776237,0.743344
13, 5.75, 2.15389,0.312747,-0.274881,82.1509,0.0640538,0.00716339,0.543877,0.776237,0.543877,0.776237,0.743344
14, 5.75, 2.15389,0.312747,-0.274881,88.3816,0.0697099,0.00681887,0.543877,0.776237,0.543877,0.776237,0.743344
15, 5.75, 2.15389,0.312747,-0.274881,95.0274,0.0558684,0.00776979,0.543877,0.776237,0.543877,0.776237,0.743344
16, 5.75, 2.15389,0.312747,-0.274881,103.528,0.0482562,0.00499612,0.543877,0.776237,0.543877,0.776237,0.743344
17, 5.75, 2.15389,0.312747,-0.274881,107.769,0.0461753,0.00528209,0.543877,0.776237,0.543877,0.776237,0.743344
18, 5.75, 2.15389,0.312747,-0.274881,110.158,0.050825,0.00598187,0.543877,0.776237,0.543877,0.776237,0.743344
19, 5.75, 2.15389,0.312747,-0.274881,117.018,0.0437065,0.00407227,0.543877,0.776237,0.543877,0.776237,0.743344
20, 5.75, 2.15389,0.312747,-0.274881,122.993,0.0459577,0.00569659,0.543877,0.776237,0.543877,0.776237,0.743344
21, 5.75, 2.15389,0.312747,-0.274881,129.273,0.0454363,0.00611318,0.543877,0.776237,0.543877,0.776237,0.743344
22, 5.75, 2.15389,0.312747,-0.274881,133.462,0.0428362,0.00402848,0.543877,0.776237,0.543877,0.776237,0.743344
23, 5.75, 2.15389,0.312747,-0.274881,141.428,0.0422108,0.00389431,0.543877,0.776237,0.543877,0.776237,0.743344
24, 5.75, 2.15389,0.312747,-0.274881,147.214,0.0351847,0.0052693,0.543877,0.776237,0.543877,0.776237,0.743344
25, 5.75, 2.15389,0.312747,-0.274881,160.867,0.0405302,0.00495711,0.543877,0.776237,0.543877,0.776237,0.743344
26, 5.75, 2.15389,0.312747,-0.274881,157.318,0.0361234,0.00323016,0.543877,0.776237,0.543877,0.776237,0.743344
27, 5.75, 2.15389,0.312747,-0.274881,170.968,0.0362038,0.00388097,0.543877,0.776237,0.543877,0.776237,0.743344
28, 5.75, 2.15389,0.312747,-0.274881,170.64,0.0305925,0.00350836,0.543877,0.776237,0.543877,0.776237,0.743344
29, 5.75, 2.15389,0.312747,-0.274881,177.296,0.0340664,0.00448778,0.543877,0.776237,0.543877,0.776237,0.743344
30, 5.75, 2.15389,0.312747,-0.274881,186.735,0.0379473,0.00320654,0.543877,0.776237,0.543877,0.776237,0.743344
31, 5.75, 2.15389,0.312747,-0.274881,194.518,0.0305863,0.00359228,0.543877,0.776237,0.543877,0.776237,0.743344
32, 5.75, 2.15389,0.312747,-0.274881,198.74,0.0379428,0.00256154,0.543877,0.776237,0.543877,0.776237,0.743344
33, 5.75, 2.15389,0.312747,-0.274881,200.377,0.0393413,0.00505115,0.543877,0.776237,0.543877,0.776237,0.743344
34, 5.75, 2.15389,0.312747,-0.274881,207.751,0.0415287,0.00418254,0.543877,0.776237,0.543877,0.776237,0.743344
35, 5.75, 2.15389,0.312747,-0.274881,212.558,0.0319558,0.0039282,0.543877,0.776237,0.543877,0.776237,0.743344
36, 5.75, 2.15389,0.312747,-0.274881,225.906,0.0362734,0.00341205,0.543877,0.776237,0.543877,0.776237,0.743344
37, 5.75, 2.15389,0.312747,-0.274881,222.702,0.0373041,0.00395148,0.543877,0.776237,0.543877,0.776237,0.743344
38, 5.75, 2.15389,0.312747,-0.274881,231.813,0.0407556,0.00409786,0.543877,0.776237,0.543877,0.776237,0.743344
39, 5.75, 2.15389,0.312747,-0.274881,246.393,0.0531877,0.00463485,0.543877,0.776237,0.543877,0.776237,0.743344
40, 5.75, 2.15389,0.312747,-0.274881,244.854,0.0479823,0.00564846,0.543877,0.776237,0.543877,0.776237,0.743344
41, 5.75, 2.15389,0.312747,-0.274881,247.025,0.0505743,0.00631286,0.543877,0.776237,0.543877,0.776237,0.743344
42, 5.75, 2.15389,0.312747,-0.274881,265.463,0.0549423,0.0041718,0.543877,0.776237,0.543877,0.776237,0.743344
43, 5.75, 2.15389,0.312747,-0.274881,265.764,0.0626251,0.00699536,0.543877,0.776237,0.543877,0.776237,0.743344
44, 5.75, 2.15389,0.312747,-0.274881,270.227,0.050336,0.00513754,0.543877,0.776237,0.543877,0.776237,0.743344
45, 5.75, 2.15389,0.312747,-0.274881,276.567,0.0747248,0.00869308,0.543877,0.776237,0.543877,0.776237,0.743344
46, 5.75, 2.15389,0.312747,-0.274881,280.091,0.075029,0.00989661,0.543877,0.776237,0.543877,0.776237,0.743344
47, 5.75, 2.15389,0.312747,-0.274881,284.788,0.0793015,0.00966458,0.543877,0.776237,0.543877,0.776237,0.743344
48, 5.75, 2.15389,0.312747,-0.274881,290.086,0.0737899,0.00904254,0.543877,0.776237,0.543877,0.776237,0.743344
49, 5.75, 2.15389,0.312747,-0.274881,299.745,0.0876945,0.00758685,0.543877,0.776237,0.543877,0.776237,0.743344
50, 5.75, 2.15389,0.312747,-0.274881,305.144,0.123712,0.0133595,0.543877,0.776237,0.543877,0.776237,0.743344
51, 5.75, 2.15389,0.312747,-0.274881,307.538,0.133694,0.0158077,0.543877,0.776237,0.543877,0.776237,0.743344
52, 5.75, 2.15389,0.312747,-0.274881,318.187,0.159266,0.0165016,0.543877,0.776237,0.543877,0.776237,0.743344
53, 5.75, 2.15389,0.312747,-0.274881,323.656,0.146361,0.0156698,0.543877,0.776237,0.543877,0.776237,0.743344
54, 5.75, 2.15389,0.312747,-0.274881,330.19,0.195625,0.0205123,0.543877,0.776237,0.543877,0.776237,0.743344
55, 5.75, 2.15389,0.312747,-0.274881,333.957,0.195303,0.0224752,0.543877,0.776237,0.543877,0.776237,0.743344
56, 5.75, 2.15389,0.312747,-0.274881,343.523,0.248881,0.0258734,0.543877,0.776237,0.543877,0.776237,0.743344
57, 5.75, 2.15389,0.312747,-0.274881,343.812,0.243491,0.0273192,0.543877,0.776237,0.543877,0.776237,0.743344
58, 5.75, 2.15389,0.312747,-0.274881,351.743,0.230755,0.0252158,0.543877,0.776237,0.543877,0.776237,0.743344
59, 5.75, 2.15389,0.312747,-0.274881,359.231,0.208258,0.0229011,0.543877,0.776237,0.543877,0.776237,0.743344
0, 5.75, 1.94099,0.376635,-0.309931,3.74475,0.0547564,0.00486731,0.543877,0.776237,0.543877,0.776237,0.743344
1, 5.75, 1.94099,0.376635,-0.309931,10.4142,0.0609696,0.00907165,0.543877,0.776237,0.543877,0.776237,0.743344
2, 5.75, 1.94099,0.376635,-0.309931,14.9117,0.0613922,0.00755131,0.543877,0.776237,0.543877,0.776237,0.743344
3, 5.75, 1.94099,0.376635,-0.309931,24.2707,0.0525773,0.00567548,0.543877,0.776237,0.543877,0.776237,0.743344
4, 5.75, 1.94099,0.376635,-0.309931,28.9041,0.051608,0.00584088,0.543877,0.776237,0.543877,0.776237,0.743344
5, 5.75, 1.94099,0.376635,-0.309931,29.1504,0.0543633,0.00634537,0.543877,0.776237,0.543877,0.776237,0.743344
6, 5.75, 1.94099,0.376635,-0.309931,40.823,0.0454735,0.00498219,0.543877,0.776237,0.543877,0.776237,0.743344
7, 5.75, 1.94099,0.376635,-0.309931,48.6178,0.0426152,0.00254236,0.543877,0.776237,0.543877,0.776237,0.743344
8, 5.75, 1.94099,0.376635,-0.309931,52.9971,0.0451373,0.00536252,0.543877,0.776237,0.543877,0.776237,0.743344
9, 5.75, 1.94099,0.376635,-0.309931,54.6314,0.0431678,0.00537075,0.543877,0.776237,0.543877,0.776237,0.743344
10, 5.75, 1.94099,0.376635,-0.309931,65.3983,0.0440555,0.00625978,0.543877,0.776237,0.543877,0.776237,0.743344
11, 5.75, 1.94099,0.376635,-0.309931,70.7895,0.0395318,0.0042204,0.543877,0.776237,0.543877,0.776237,0.743344
12, 5.75, 1.94099,0.376635,-0.309931,74.9136,0.0381116,0.00340253,0.543877,0.776237,0.543877,0.776237,0.743344
13, 5.75, 1.94099,0.376635,-0.309931,80.6359,0.039708,0.00395455,0.543877,0.776237,0.543877,0.776237,0.743344
14, 5.75, 1.94099,0.376635,-0.309931,89.9035,0.0321728,0.0043176,0.543877,0.776237,0.543877,0.776237,0.743344
15, 5.75, 1.94099,0.376635,-0.309931,91.9523,0.0255002,0.00163336,0.543877,0.776237,0.543877,0.776237,0.743344
16, 5.75, 1.94099,0.376635,-0.309931,100.591,0.0356395,0.00381594,0.543877,0.776237,0.543877,0.776237,0.743344
17, 5.75, 1.94099,0.376635,-0.309931,108.133,0.028242,0.00300338,0.543877,0.776237,0.543877,0.776237,0.743344
18, 5.75, 1.94099,0.376635,-0.309931,113.601,0.0269253,0.00190383,0.543877,0.776237,0.543877,0.776237,0.743344
19, 5.75, 1.94099,0.376635,-0.309931,123.095,0.0265454,0.00394634,0.543877,0.776237,0.543877,0.776237,0.743344
20, 5.75, 1.94099,0.376635,-0.309931,123.315,0.0249655,0.00392809,0.543877,0.776237,0.543877,0.776237,0.743344
21, 5.75, 1.94099,0.376635,-0.309931,139.524,0.0233743,0.00385065,0.543877,0.776237,0.543877,0.776237,0.743344
22, 5.75, 1.94099,0.376635,-0.309931,133.118,0.0220796,0.00382148,0.543877,0.776237,0.543877,0.776237,0.743344
23, 5.75, 1.94099,0.376635,-0.309931,143.561,0.0249745,0.00163217,0.543877,0.776237,0.543877,0.776237,0.743344
24, 5.75, 1.94099,0.376635,-0.309931,152.79,0.0237795,0.00266847,0.543877,0.776237,0.543877,0.776237,0.743344
25, 5.75, 1.94099,0.376635,-0.309931,154.506,0.0238346,0.000335758,0.543877,0.776237,0.543877,0.776237,0.743344
26, 5.75, 1.94099,0.376635,-0.309931,162.42,0.0250035,0.00208696,0.543877,0.776237,0.543877,0.776237,0.743344
27, 5.75, 1.94099,0.376635,-0.309931,167.467,0.0243449,0.00100414,0.543877,0.776237,0.543877,0.776237,0.743344
28, 5.75, 1.94099,0.376635,-0.309931,174.074,0.0283975,0.00400208,0.543877,0.776237,0.543877,0.776237,0.743344
29, 5.75, 1.94099,0.376635,-0.309931,182.129,0.025085,0.00211728,0.543877,0.776237,0.543877,0.776237,0.743344
30, 5.75, 1.94099,0.376635,-0.309931,187.436,0.0209407,0.000716215,0.543877,0.776237,0.543877,0.776237,0.743344
31, 5.75, 1.94099,0.376635,-0.309931,187.354,0.0246178,0.00293385,0.543877,0.776237,0.543877,0.776237,0.743344
32, 5.75, 1.94099,0.376635,-0.309931,198.272,0.0260602,0.00561567,0.543877,0.776237,0.543877,0.776237,0.743344
33, 5.75, 1.94099,0.376635,-0.309931,204.111,0.0205925,0.00241039,0.543877,0.776237,0.543877,0.776237,0.743344
34, 5.75, 1.94099,0.376635,-0.309931,208.16,0.0230725,0.00335636,0.543877,0.776237,0.543877,0.776237,0.743344
35, 5.75, 1.94099,0.376635,-0.309931,211.029,0.0243081,0.00433673,0.543877,0.776237,0.543877,0.776237,0.743344
36, 5.75, 1.94099,0.376635,-0.309931,219.194,0.0225784,0.00215243,0.543877,0.776237,0.543877,0.776237,0.743344
37, 5.75, 1.94099,0.376635,-0.309931,225.689,0.0305914,0.00318693,0.543877,0.776237,0.543877,0.776237,0.743344
38, 5.75, 1.94099,0.376635,-0.309931,234.223,0.0281874,0.00347848,0.543877,0.776237,0.543877,0.776237,0.743344
39, 5.75, 1.94099,0.376635,-0.309931,236.017,0.0285859,0.00167265,0.543877,0.776237,0.543877,0.776237,0.743344
40, 5.75, 1.94099,0.376635,-0.309931,245.245,0.0251548,0.00361215,0.543877,0.776237,0.543877,0.776237,0.743344
41, 5.75, 1.94099,0.376635,-0.309931,248.292,0.0309868,0.00474642,0.543877,0.776237,0.543877,0.776237,0.743344
42, 5.75, 1.94099,0.376635,-0.309931,260.416,0.0224957,0.00134662,0.543877,0.776237,0.543877,0.776237,0.743344
43, 5.75, 1.94099,0.376635,-0.309931,261.915,0.0331613,0.0032174,0.543877,0.776237,0.543877,0.776237,0.743344
44, 5.75, 1.94099,0.376635,-0.309931,269.471,0.0285353,0.00617429,0.543877,0.776237,0.543877,0.776237,0.743344
45, 5.75, 1.94099,0.376635,-0.309931,274.233,0.036705,0.00398465,0.543877,0.776237,0.543877,0.776237,0.743344
46, 5.75, 1.94099,0.376635,-0.309931,279.596,0.0335159,0.00431483,0.543877,0.776237,0.543877,0.776237,0.743344
47, 5.75, 1.94099,0.376635,-0.309931,288.842,0.0404487,0.00397502,0.543877,0.776237,0.543877,0.776237,0.743344
48, 5.75, 1.94099,0.376635,-0.309931,292.725,0.0416871,0.00443601,0.543877,0.776237,0.543877,0.776237,0.743344
49, 5.75, 1.94099,0.376635,-0.309931,299.428,0.0379577,0.00203783,0.543877,0.776237,0.543877,0.776237,0.743344
50, 5.75, 1.94099,0.376635,-0.309931,307.781,0.045792,0.00683758,0.543877,0.776237,0.543877,0.776237,0.743344
51, 5.75, 1.94099,0.376635,-0.309931,307.444,0.0466208,0.00790799,0.543877,0.776237,0.543877,0.776237,0.743344
52, 5.75, 1.94099,0.376635,-0.309931,320.946,0.0581279,0.00437283,0.543877,0.776237,0.543877,0.776237,0.743344
53, 5.75, 1.94099,0.376635,-0.309931,327.637,0.0554959,0.00490294,0.543877,0.776237,0.543877,0.776237,0.743344
54, 5.75, 1.94099,0.376635,-0.309931,327.71,0.0496929,0.00594623,0.543877,0.776237,0.543877,0.776237,0.743344
55, 5.75, 1.94099,0.376635,-0.309931,331.865,0.0535191,0.00496238,0.543877,0.776237,0.543877,0.776237,0.743344
56, 5.75, 1.94099,0.376635,-0.309931,336.726,0.0584499,0.00663899,0.543877,0.776237,0.543877,0.776237,0.743344
57, 5.75, 1.94099,0.376635,-0.309931,351.41,0.0602806,0.00606526,0.543877,0.776237,0.543877,0.776237,0.743344
58, 5.75, 1.94099,0.376635,-0.309931,353.591,0.065633,0.00545187,0.543877,0.776237,0.543877,0.776237,0.743344
59, 5.75, 1.94099,0.376635,-0.309931,355.23,0.0563387,0.00464242,0.543877,0.776237,0.543877,0.776237,0.743344
0, 5.75, 2.07387,0.436939,-0.253872,0.596535,0.0233012,0.0031906,0.543877,0.776237,0.543877,0.776237,0.743344
1, 5.75, 2.07387,0.436939,-0.253872,12.3608,0.0244032,0.00458018,0.543877,0.776237,0.543877,0.776237,0.743344
2, 5.75, 2.07387,0.436939,-0.253872,14.1092,0.0257304,0.00410372,0.543877,0.776237,0.543877,0.776237,0.743344
3, 5.75, 2.07387,0.436939,-0.253872,25.1399,0.022755,0.00344069,0.543877,0.776237,0.543877,0.776237,0.743344
4, 5.75, 2.07387,0.436939,-0.253872,34.6822,0.0221382,0.00337364,0.543877,0.776237,0.543877,0.776237,0.743344
5, 5.75, 2.07387,0.436939,-0.253872,34.1462,0.0196448,0.00197673,0.543877,0.776237,0.543877,0.776237,0.743344
6, 5.75, 2.07387,0.436939,-0.253872,46.7002,0.0255063,0.00462563,0.543877,0.776237,0.543877,0.776237,0.743344
7, 5.75, 2.07387,0.436939,-0.253872,45.4422,0.0237289,0.00213145,0.543877,0.776237,0.543877,0.776237,0.743344
8, 5.75, 2.07387,0.436939,-0.253872,61.6447,0.0216173,0.00232435,0.543877,0.776237,0.543877,0.776237,0.743344
9, 5.75, 2.07387,0.436939,-0.253872,59.1264,0.0253605,0.00364852,0.543877,0.776237,0.543877,0.776237,0.743344
10, 5.75, 2.07387,0.436939,-0.253872,63.385,0.0197202,0.00371959,0.543877,0.776237,0.543877,0.776237,0.743344
11, 5.75, 2.07387,0.436939,-0.253872,75.6872,0.0241072,0.00330717,0.543877,0.776237,0.543877,0.776237,0.743344
12, 5.75, 2.07387,0.436939,-0.253872,79.4801,0.0250043,0.00397268,0.543877,0.776237,0.543877,0.776237,0.743344
13, 5.75, 2.07387,0.436939,-0.253872,89.8243,0.0279641,0.00290154,0.543877,0.776237,0.543877,0.776237,0.743344
14, 5.75, 2.07387,0.436939,-0.253872,84.8018,0.0253197,0.00149116,0.543877,0.776237,0.543877,0.776237,0.743344
15, 5.75, 2.07387,0.436939,-0.253872,93.9506,0.0261004,0.00305416,0.543877,0.776237,0.543877,0.776237,0.743344
16, 5.75, 2.07387,0.436939,-0.253872,100.17,0.0247254,0.00366133,0.543877,0.776237,0.543877,0.776237,0.743344
17, 5.75, 2.07387,0.436939,-0.253872,103.2,0.0265357,0.00157066,0.543877,0.776237,0.543877,0.776237,0.743344
18, 5.75, 2.07387,0.436939,-0.253872,109.969,0.0276712,0.00282543,0.543877,0.776237,0.543877,0.776237,0.743344
19, 5.75, 2.07387,0.436939,-0.253872,116.992,0.026722,0.00197326,0.543877,0.776237,0.543877,0.776237,0.743344
20, 5.75, 2.07387,0.436939,-0.253872,126.744,0.0330165,0.00426519,0.543877,0.776237,0.543877,0.776237,0.743344
21, 5.75, 2.07387,0.436939,-0.253872,130.723,0.0250206,0.00307631,0.543877,0.776237,0.543877,0.776237,0.743344
22, 5.75, 2.07387,0.436939,-0.253872,135.901,0.0334179,0.00270012,0.543877,0.776237,0.543877,0.776237,0.743344
23, 5.75, 2.07387,0.436939,-0.253872,146.663,0.0238146,0.00394977,0.543877,0.776237,0.543877,0.776237,0.743344
24, 5.75, 2.07387,0.436939,-0.253872,148.688,0.0272436,0.00292976,0.543877,0.776237,0.543877,0.776237,0.743344
25, 5.75, 2.07387,0.436939,-0.253872,156.643,0.0293089,0.00242043,0.543877,0.776237,0.543877,0.776237,0.743344
